file,template,cluster_id,how,direction,shift_z,total,inliers,inlier_ratio,rmse_inliers,rmse_all,max_z_diff,corr_xy,corr_xy_upper,corr_yz,max_corr,icp_rmse,icp_fitness,side_a,side_b,not_same_side,time,distance
ObenNull2,2,14,ICP to_plane,src=pcl,0.03,370,122.0,0.32972972972972975,0.005578081061330065,0.05322787240076523,0.007762112540837857,0.9871442214631508,0.9915964522744725,0.14126559171658737,0.9919794631028668,0.009697305931061322,0.16302367941712204,,,,0.08435988426208496,
ObenNull3,,15,My,None,0,585,576.0,0.9846153846153847,0.004492832723397046,0.004699127169468082,0.007210570253575157,5.416537314074198e-16,0.0016450270499058625,5.2215844040562195e-17,0.02085885319734659,,,0,0,0,0.0006875991821289062,
ObenNull3,0,15,ICP to_point,src=tem,0,584,571.0,0.9777397260273972,0.004636092653247007,0.004903885657636134,0.007312013957761985,0.02998742106569705,0.05452040795334311,0.02575023987499216,0.05452040795334311,0.011707306070243567,0.3661184210526316,,,,0.02450847625732422,0.0005633483965767896
ObenNull3,0,15,ICP to_plane,src=tem,0,578,565.0,0.9775086505190311,0.004272922557204001,0.004545039618954987,0.008084717435048204,0.19320214739408414,0.24224261833724126,0.040459474792937676,0.2719786316403699,0.011640202736003098,0.36019736842105265,,,,0.08461260795593262,0.05055642831793824
ObenNull3,0,15,ICP to_point,src=pcl,0,429,153.0,0.35664335664335667,0.004827328033680153,0.05344255573366311,0.010194727374021847,0.986104116738364,0.9911459436750023,0.1956524596859459,0.9924142158625026,0.00819085365944988,0.18237885462555067,,,,0.015062808990478516,
ObenNull3,0,15,ICP to_plane,src=pcl,0,236,62.0,0.2627118644067797,0.00531949842817941,0.07029910790963144,0.008692650422456278,0.9895508445657654,0.993470296210889,0.050477100778347224,0.9944339777265628,0.008394383785779993,0.07488986784140969,,,,0.37620043754577637,
ObenNull3,0,15,ICP to_point,src=tem,0.03,584,572.0,0.9794520547945206,0.004696352788721316,0.004951700180936126,0.007123411599284087,0.0267737196361083,0.047376443448387526,0.015607665972567838,0.04833431468700196,0.011720968912980278,0.36657894736842106,,,,0.09125733375549316,0.0006816200301383821
ObenNull3,0,15,ICP to_plane,src=tem,0.03,577,567.0,0.9826689774696707,0.004312079863402676,0.00453281798071482,0.008007705131101571,0.1987617528122997,0.24409671057554852,0.08636622968960006,0.253243362111288,0.011662685285965684,0.35901315789473687,,,,0.10897135734558105,0.030283544171677924
ObenNull3,0,15,ICP to_point,src=pcl,0.03,424,70.0,0.1650943396226415,0.0061983474835634,0.054363246413802364,0.015275031760371923,0.9861826290578559,0.9902014945870304,0.26773796525342225,0.9914713251598463,0.01175248655634141,0.13656387665198239,,,,0.01572871208190918,
ObenNull3,0,15,ICP to_plane,src=pcl,0.03,0,0,0,0,0,0,0.9865917461961662,0.9672155348356991,0.8640498129339917,0.9874249781510761,0.0,0.0,,,,0.05194497108459473,
